"","applicant_name","year","quarter","applied","awarded","location","tags","volume","negativity_rating","permanence","price","contractprice","current_cost_per_tonne","capex","opex","quantification","thirdparty verification","net_neg sequestration_todate","lifetime mtco2e","gross project emissions","offer_quantity","contract_quantity","R_and_D_offer","awarded_factor","realised_cost_decrease","price_contract_diff","quantity_contract_diff","awardednum","effective_date","decision_date","patent_name","patent_region","patent_no","patent_no_list","application_number","file_date","file_year","assignee","citations","abandoned","classification_1","classification_2","classification_3","classification_4","classification_5","classification_6","classification_7","classification_8","inventor_1","previous_application_stripe","sum_patents","treat_date"
"403","Mote",2022,2,1,0,NA,NA,NA,NA,NA,250,NA,420,NA,NA,NA,NA,NA,4000,1092,4000,NA,NA,"0",-170,0,0,0,NA,NA,"Heat integration/recovery at syngas cooler outlet",NA,NA,"WO-2023201018-A1",NA,2023-04-14,2023,"Mote, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joshuah Stolaroff, Alison CHEN",0,4,NA
"404","Mote",2022,2,1,0,NA,NA,NA,NA,NA,250,NA,420,NA,NA,NA,NA,NA,4000,1092,4000,NA,NA,"0",-170,0,0,0,NA,NA,"Method of producing syngas from biomass utilizing tail gas for tar removal",NA,NA,"WO-2023201091-A1",NA,2023-04-14,2023,"Mote, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joshuah Stolaroff, Alison CHEN",0,4,NA
"405","Andes Ag",2022,4,1,0,NA,NA,NA,NA,NA,157,NA,157,0,51.77,98.95,6.28,NA,75000,52.02,5000,NA,NA,"0",0,0,0,0,NA,NA,"Compositions and methods for producing bicarbonate and minerals","US",NA,"US20230322641A1","US18/135,668",2023-04-17,2023,"Andes Ag Inc",2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Gonzalo Fuenzalida, Tania Timmermann, Bjorn Traag, Lina Leon, Naresh Pandey, Raghuveer Singh",0,3,NA
"406","Carbo Culture",2020,1,1,0,"Central Valley, CA, USA","biomass,biochar",56,0,568,1000,NA,NA,NA,NA,NA,NA,62,NA,NA,42,NA,NA,"0",NA,0,0,0,NA,NA,"Apparatus and process for production of dry durable carbon","Worldwide","WO2023205081A1","WO2023205081A1","PCT/US2023/018825",2023-04-17,2023,"Carbo Culture, Inc",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Christopher Carstens, Douglas P. Dufaux",0,2,NA
"407","Carbo Culture",2021,2,1,0,"Central Valley, CA, USA","biomass,biochar",56,0,568,1000,NA,1300,NA,NA,NA,NA,NA,1067.38,66.8,1067.38,NA,NA,"0",-300,0,0,0,NA,NA,"Apparatus and process for production of dry durable carbon","Worldwide","WO2023205081A1","WO2023205081A1","PCT/US2023/018825",2023-04-17,2023,"Carbo Culture, Inc",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Christopher Carstens, Douglas P. Dufaux",1,2,NA
"408","Mote",2022,2,1,0,NA,NA,NA,NA,NA,250,NA,420,NA,NA,NA,NA,NA,4000,1092,4000,NA,NA,"0",-170,0,0,0,NA,NA,"Application of low-grade waste heat to biomass",NA,NA,"WO-2023205161-A1",NA,2023-04-18,2023,"Mote, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joshuah Stolaroff",0,4,NA
"409","Running Tide",2021,2,1,1,"Atlantic Ocean","Ocean Alkalinity Enhancement",2000,0,800,250,250,150,NA,NA,NA,NA,NA,2000,85,2000,600,0,"1",100,0,1400,1,"17/05/2021",NA,"Methods for using metal silicate materials for carbon sequestration",NA,NA,"WO-2023212567-A1",NA,2023-04-25,2023,"Running Tide Technologies, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Baker RIES, Matthew Jordan ODLIN",0,14,2021-05-17
"410","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Vehicle launch system and method",NA,NA,"US-2023264836-A1",NA,2023-04-27,2023,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miles R. Palmer",0,77,NA
"411","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Compositions and methods for production of high value chemicals from ethanol",NA,NA,NA,NA,2023-04-27,2023,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Konrad V. MILLER, Toni M. Lee, Shuai Qian, Brian Fisher, Philipp Wiemann, Gaurab Chakrabarti, Sean HUNT",0,40,NA
"412","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"System and method for high efficiency power generation using a carbon dioxide circulating working fluid",NA,NA,"US-2023265791-A1",NA,2023-04-28,2023,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney John Allam, Glenn William Brown, JR., Miles R. Palmer",0,77,NA
"413","Mission Zero Technologies",2021,2,1,1,"United Kingdom","Capture and storage",365,0,1000,275,319,1000,NA,NA,NA,NA,NA,365,7.5,365,358,0,"1",-725,-44,7,1,"17/05/2021",NA,"A method of capturing and sequestering co2 from a gas",NA,NA,"GB-202307776-D0",NA,2023-05-24,2023,"Mission Zero Tech Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2021-05-17
"414","Project Vesta",2020,1,1,1,"Caribbean","Enhanced weathering",200,0,1000,50,75,NA,NA,NA,NA,NA,200,NA,NA,200,3333.3,0,"1",NA,-25,-3133.3,1,"18/05/2020",NA,"Carbon-removing sand and method and process for design, manufacture, and utilization of the same","US",NA,"US20230364554A1","US18/328,943",2023-06-05,2023,"Project Vesta, PBC",NA,0," B01D53/62 Carbon oxides","B01D53/1475 Removing carbon dioxide","B01D53/78 - Liquid phase processes with gas-liquid contact",NA,NA,NA,NA,NA,"Stephen Justin Romaniello, Brian David Ley, Margarate Grace Andrews, Nathan Gerard Walworth, Thomas Ishoey, Tom Coxeter Green, Francesc Montserrat, Chloe Sarah Leach, David L. Kriebel, Devon Barnes Cole, Geoffrey Wadsworth Calkins, Douglas Owen Edward",0,3,2020-05-18
"415","Airhive",2023,3,1,1,NA,"DAC",NA,NA,NA,530,530,530,182,196,19,22,NA,NA,NA,943,943,0,"1",0,0,0,1,"15/08/2023",NA,"Direct air capture of carbon dioxide",NA,NA,"GB202308761D0",NA,2023-06-12,2023,"Airhive Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2023-08-15
"416","TerraFixing",2022,4,1,0,NA,NA,NA,NA,NA,800,NA,546.51,249.66,196.74,99.38,0.74,NA,1000,295,13705,NA,NA,"0",253.49,0,0,0,NA,NA,"Direct air capture and concentration of co2 using adsorbents",NA,NA,"DK202370339A1","DKPA202370339A",2023-06-27,2023,"Terrafixing Inc",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Wynn Wilson Sean",0,1,NA
"417","Running Tide",2021,2,1,1,"Atlantic Ocean","Ocean Alkalinity Enhancement",2000,0,800,250,250,150,NA,NA,NA,NA,NA,2000,85,2000,600,0,"1",100,0,1400,1,"17/05/2021",NA,"Systems and methods for the cultivation and harvesting of aquatic animals",NA,NA,"US-2023363360-A1",NA,2023-07-26,2023,"Running Tide Technologies, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Jordan ODLIN, Stephen Zadesky, Nathaniel MERRILL, Samuel WOOLF, Phillip CONNAUGHTON, Nicholas HAGLER, Margaux MARTIN-FILIPPI",0,14,2021-05-17
"418","AspiraDAC",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,1000,1000,1000,NA,NA,NA,NA,NA,3300,1980,3100,500,0,"1",0,0,2600,1,"30/06/2022",NA,"Carbon dioxide capture systems, methods and apparatus","Worldwide",NA,"AU2023902936A0","AU2023902936A ",2023-09-12,2023,"Aspiradac Pty Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2022-06-30
"419","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Removal of impurities from a process stream by contacting it with an oxidant and with an aqueous stream",NA,NA,"AU-2023233050-A1",NA,2023-09-18,2023,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Damian BEAUCHAMP, Brock Alan Forrest, David Arthur Freed, Xijia LU, Mohammad RAFATI",0,77,NA
"420","Alkali Earth",2023,3,1,1,NA,"Enhanced Weathering",NA,NA,NA,322.45,370,NA,NA,NA,NA,NA,NA,NA,NA,1551,1351,0,"1",NA,-47.55,200,1,"15/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023-08-15
"421","Andes Bio",2022,2,1,0,NA,NA,NA,NA,NA,25,NA,25,NA,NA,NA,NA,NA,75000,4.38,74995.62,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"422","Andes",2023,3,1,0,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,1666.67,NA,NA,"0",NA,0,0,0,"15/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023-08-15
"423","Arbon",2023,3,1,1,NA,"DAC",NA,NA,NA,180,575,NA,NA,NA,NA,NA,NA,NA,NA,2777,173,0,"1",NA,-395,2604,1,"15/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023-08-15
"424","Arbor",2022,4,1,1,NA,"Capture and storage",NA,NA,NA,500,500,500,40,71.5,0,0,NA,1316000,64800,1000,667,0,"1",0,0,333,1,"15/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,"Arbor Energy and Resources Corporation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-12-15
"425","Banyu",2023,3,1,1,NA,"Direct Ocean Removal",NA,NA,NA,1350,1387,NA,NA,NA,NA,NA,NA,NA,NA,360,360,0,"1",NA,-37,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"426","Bio-Concrete (VTT and PURO.EARTH)",2021,2,1,0,"Finland","mineralization,concrete",150,0,1000,960,NA,960,NA,NA,NA,NA,NA,388,32,388,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"427","Biomass Burial (EBS and PURO.EARTH)",2021,2,1,0,NA,NA,NA,NA,NA,50,NA,2000,NA,NA,NA,NA,NA,5000,75,5000,NA,NA,"0",-1950,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"428","Bluesource",2020,1,1,0,"Mountain City, TN, USA","forests,ifm",631845,1,37,8,NA,NA,NA,NA,NA,NA,139593,NA,NA,139593,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"429","Boomitra",2023,3,1,0,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"430","Breadtree Farms",2020,1,1,0,"Johnsonville, NY, USA","forests,agroforestry",56,0,30,4.14,NA,NA,NA,NA,NA,NA,140,NA,NA,140,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"431","C Sink",2021,2,1,0,"Black Sea","ocean,biomass",100,0,100,5000,NA,5000,NA,NA,NA,NA,NA,100,0.1,100,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"432","Captura",2022,4,1,1,NA,"Direct Ocean Removal",NA,NA,NA,984,984,984,689,295,0,0,NA,2894,0.295,508,339,0,"1",0,0,169,1,"15/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-12-15
"433","Carba",2023,3,1,0,NA,NA,NA,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"434","Carbin Minerals",2022,4,1,1,NA,"Capture and storage",NA,NA,NA,1566,1318,1566,1213,336,17,0,NA,1800,60,320,380,0,"1",0,248,-60,1,"15/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-12-15
"435","Carbix",2021,2,1,0,"Texas, USA","mineralization,aggregate",3935,0,1000,73,NA,1750,NA,NA,NA,NA,NA,3935,1200,3935,NA,NA,"0",-1677,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"436","Carbominer",2023,3,1,0,NA,"DAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362125,NA,NA,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"437","Carbon Blade",2022,2,1,0,NA,NA,NA,NA,NA,710,NA,1680,1500,500,NA,NA,NA,2490,235,2705,NA,NA,"0",-970,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"438","Carbon Drawdown Initiative",2022,4,1,0,NA,NA,NA,NA,NA,300,NA,300,0,300,0,0,NA,300,38.1,300,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"439","Carbon Lockdown",2022,2,1,0,NA,NA,NA,NA,NA,100,NA,100,75,25,NA,NA,NA,12387,2387,10000,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"440","Carbon Lockdown",2022,4,1,0,NA,NA,NA,NA,NA,250,NA,250,50,50,100,0,NA,2620,620,2000,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"441","Carbon Neutral Initiative",2022,2,1,0,NA,NA,NA,NA,NA,235,NA,183,NA,NA,NA,NA,NA,1125,61,1064,NA,NA,"0",52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"442","CarbonBlue",2023,3,1,1,NA,"Direct Ocean Removal",NA,NA,NA,1250,1250,NA,NA,NA,NA,NA,NA,NA,NA,320,400,0,"1",NA,0,-80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"443","CarbonCapture",2022,2,1,0,NA,NA,NA,NA,NA,800,NA,1946,NA,NA,NA,NA,NA,1400,200,1200,NA,NA,"0",-1146,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"444","Carboniferous",2022,2,1,0,NA,NA,NA,NA,NA,750,NA,7000,NA,NA,NA,NA,NA,556,33.67,522.33,NA,NA,"0",-6250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"445","Carboniferous",2023,3,1,1,NA,"Biomass sinking",NA,NA,NA,1004,0,NA,274,NA,NA,730,NA,NA,NA,500,0,250000,"1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"446","Carbotura",2021,2,1,0,NA,NA,NA,NA,NA,35,NA,67,NA,NA,NA,NA,NA,370612800,94672800,370612800,NA,NA,"0",-32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"447","CarStorCon Technologies",2022,4,1,0,NA,NA,NA,NA,NA,500,NA,500,370,85,10,35,160,25000,NA,1000,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"448","Cella Mineral Storage",2022,4,1,1,NA,"DAC",NA,NA,NA,227,227.5,227,52,160,15,0,NA,2198,1.94,2198,1465,0,"1",0,-0.5,733,1,"15/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-12-15
"449","Clairity Technology",2022,4,1,0,NA,NA,NA,NA,NA,1850,NA,1850,840,990,20,0,10,312,12,300,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"450","Clairity",2023,3,1,0,NA,NA,NA,NA,NA,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"451","CO2-Zero",2021,2,1,0,"Turkey","mineralization,olivine",30000,0,1000,75,NA,34,NA,NA,NA,NA,NA,30000,2652,30000,NA,NA,"0",41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"452","CO2 Rail",2022,2,1,0,NA,NA,NA,NA,NA,310,NA,310,NA,NA,NA,NA,NA,9031,416,1750,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"453","CREW",2022,4,1,1,NA,"Enhanced weathering",NA,NA,NA,810,810,647,2078,374,NA,NA,NA,215,12.6,150,410,0,"1",163,0,-260,1,"15/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,"CREW Carbon Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-12-15
"454","E-quester",2022,4,1,0,NA,NA,NA,NA,NA,2000,NA,4145,1600,2533,12,0,NA,100,3.23,89,NA,NA,"0",-2145,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"455","EDAC Labs",2023,3,1,1,NA,"Mineralization",NA,NA,NA,1573,1573,NA,NA,NA,NA,NA,NA,NA,NA,318,317,0,"1",NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"456","Electro-Active",2023,3,1,0,NA,NA,NA,NA,NA,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"457","Everest Carbon",2023,3,1,0,NA,NA,NA,NA,NA,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"458","Finnish Log House Industry",2020,1,1,0,"Finland","biomass,wood",25000,1,50,20,NA,NA,NA,NA,NA,NA,25000,NA,NA,35000,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"459","FIRST GIGATON",2022,2,1,0,NA,NA,NA,NA,NA,485,NA,485,NA,NA,NA,NA,NA,15120,1678,13442,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"460","First Gigaton",2022,4,1,0,NA,NA,NA,NA,NA,235,NA,183,12,172,113,0,NA,3200,262.4,2290,NA,NA,"0",52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"461","Future Forest",2020,1,1,0,"Scotland","forests,reforestation",6380,0,60,20,NA,NA,NA,NA,NA,NA,6350.28,NA,NA,6207.28,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"462","Graphyte",2023,3,1,0,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"463","GreenSand",2020,1,1,0,"Netherlands","mineralization,olivine",1000,0,1000,35,NA,NA,NA,NA,NA,NA,1000,NA,NA,200,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"464","GreenSand",2021,2,1,0,"Netherlands","mineralization,olivine",1000,0,1000,170,NA,170,NA,NA,NA,NA,NA,5100,181,5100,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"465","Holocene",2023,3,1,1,NA,"DAC",NA,NA,NA,1505,1506,NA,NA,NA,NA,NA,NA,NA,NA,332,332,0,"1",NA,-1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"466","Holy Grail",2022,2,1,0,NA,NA,NA,NA,NA,1700,NA,1500,NA,NA,NA,NA,NA,309,14.7,294,NA,NA,"0",200,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"467","Hydrogen Naturally",2022,4,1,0,NA,NA,NA,NA,NA,398,NA,398,241,157,0,0,NA,15293450,1096440,1130,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"468","HYROGAS SIA",2022,4,1,0,NA,NA,NA,NA,NA,1996,NA,1996,958,899,109,30,NA,5000,5000,4521,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"469","Inplanet",2022,4,1,1,NA,"Capture and storage",NA,NA,NA,480,480,480,416.5,39,24.5,0,NA,1128,107,1021,694,0,"1",0,0,327,1,"15/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-12-15
"470","Karbonetiq",2023,3,1,0,NA,NA,NA,NA,NA,157.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,3176,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"471","KCR",2022,2,1,0,NA,NA,NA,NA,NA,1650,NA,1650,NA,NA,NA,NA,NA,1000,0,1000,NA,NA,"0",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"472","Kodama Systems",2022,4,1,1,NA,"Biomass sinking",NA,NA,NA,610,0,610,294,205,111,0,NA,3741,505,820,0,250000,"1",0,NA,NA,1,"15/12/2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-12-15
"473","Lithos Carbon",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,500,500,330,NA,NA,NA,NA,NA,1024,24,1000,640,0,"1",170,0,360,1,"30/06/2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2022-06-30
"474","Maia Paebbl",2023,3,1,0,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"475","Mantel",2023,3,1,0,NA,NA,NA,NA,NA,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,888,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"476","Mati",2023,3,1,1,NA,"Enhanced Weathering",NA,NA,NA,300,330,NA,NA,NA,NA,NA,NA,NA,NA,5000,1513,0,"1",NA,-30,3487,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"477","Methane Oxidation Corp",2021,2,1,0,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,7500,170.6,7500,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"478","Minerali",2022,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
"479","NETZERO",2023,3,1,0,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,"0",NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA
